0.72714	3382	0.00070108	1017	1750.7
0.62354	3600	0.00050912	1025	1383.8
0.24492	2327	0.00027761	985	599.67
0.66147	2040	0.0007838	1017	1615.1
0.17836	2836	0.00019326	1012	429.51
0.36046	3600	0.00037244	436	809.28
0.2598	2351	0.00029487	1054	618.94
0.24043	2761	0.00024252	882	604.15
0.58136	2090	0.00065349	1077	1357.5
0.39935	2013	0.0004788	1024	946.05
0.14294	2378	0.00017651	856	339.42
0.41389	2640	0.00039876	1043	983.26
0.2484	2273	0.00040566	700	567.05
0.15941	2570	0.00022905	569	382.49
1.0367	2179	0.0011509	1084	2509.4
0.35347	3600	0.00031614	947	842.02
0.13805	2393	0.0002535	660	321.9
0.31086	3016	0.00029963	950	757.44
0.50499	3600	0.00046509	951	1191.7
0.36984	2392	0.00039782	971	912.07
0.47496	3600	0.00039168	1005	1058.3
0.47009	3600	0.0005851	557	1063.3
0.35682	3600	0.00038274	445	821.63
0.2501	2566	0.0003893	492	609.81
0.30117	2887	0.00033108	462	734.73
0.29904	2485	0.00041309	436	740.94
0.514	2937	0.00050174	1016	1235.5
0.36225	3600	0.00033043	923	876.36
0.22363	2561	0.00037982	436	558.91
0.27198	3600	0.00036811	374	662.49
0.19737	2841	0.0003912	483	483.02
0.4287	2178	0.00047318	1042	1018
0.12005	3550	0.00012642	574	284.53
0.58238	2084	0.00066066	1039	1392.7
0.4296	2689	0.00044275	935	1072.7
0.18723	2649	0.0003552	475	463.7
0.37807	2447	0.00040767	968	931.44
0.21143	2626	0.00023008	964	519.78
0.55464	2328	0.00060472	964	1380.2
0.16173	2269	0.00018911	939	400.9
0.23814	3600	0.00034575	453	543.3
0.18643	2902	0.00018908	1001	446.62
0.21502	2851	0.00021098	986	516.32
0.31606	2458	0.00067417	473	770.55
0.12747	2587	0.00028193	563	313.27
0.05539	2806	0.00018555	565	132.96
0.42546	2680	0.00041427	984	1034.3
0.24234	3472	0.00025208	527	577.76
0.23517	2302	0.00026604	908	591.26
0.16037	2325	0.00046944	590	386.67
0.18099	3600	0.00020813	414	436.02
0.36978	2292	0.00040231	1070	872.09
0.37271	3600	0.00028443	910	785.6
0.63649	3600	0.0005052	971	1372.3
0.35923	3600	0.00035194	961	865.02
0.75513	3590	0.00072064	1015	1801.8
0.22867	2289	0.00025598	930	568.46
0.13963	3205	0.00023435	620	324.84
0.22102	3600	0.00020293	971	499.85
0.16188	3600	0.00049947	453	382.75
0.61456	1965	0.00073951	1091	1403.1
0.24676	2349	0.00026722	1043	584.43
0.54513	2204	0.00060042	1054	1307.6
0.13253	2445	0.00019587	581	319.21
0.11941	3600	0.00045563	523	277.72
0.6983	2171	0.00073449	1080	1646.5
0.12532	3600	0.00016405	433	308.68
0.30573	3600	0.00025046	971	674.36
0.3567	2296	0.0003961	943	888.31
0.84393	2276	0.00087324	1064	2032.3
0.29957	3600	0.00026553	975	676.4
0.20683	2407	0.00024854	582	491.9
0.42788	2007	0.00050685	1004	1022.6
0.14925	2444	0.00016269	925	370
0.29218	2430	0.00030196	1088	683.37
0.4685	1988	0.00057074	985	1140.9
1.1661	2079	0.0013632	1062	2848.2
0.83644	1828	0.0010861	1134	1767.3
0.54891	1822	0.00072638	1084	1194.7
0.1091	3017	0.00032127	511	266.79
0.1742	3119	0.00041528	613	401.88
0.23927	2294	0.00025123	965	581.3
0.32997	3600	0.00034017	970	787.99
0.23225	2151	0.00027699	1005	560.45
0.28871	2550	0.0004343	511	715.77
0.35215	2189	0.00054607	578	836.91
0.41969	3020	0.00041	948	1029.7
0.32541	2256	0.00035634	902	820.76
0.56249	2213	0.00058212	1032	1347.3
0.62515	3600	0.00054398	988	1407.8
0.27583	2839	0.00027948	977	668.9
0.12169	2448	0.00048601	726	286.83
0.31295	3600	0.00034852	492	723.82
0.48531	2858	0.00050169	1028	1172.1
0.63159	2153	0.00067713	1020	1525.4
0.24878	3600	0.00024376	911	600.55
0.10531	2322	0.00021594	520	261.87
0.41016	2302	0.00042526	1031	979.04
0.38798	2225	0.0004361	1037	932.12
0.64996	2117	0.00072227	1027	1573.3
0.096008	2328	0.00019501	581	234.93
0.38005	3600	0.00055775	388	904.26
0.3686	2128	0.00076638	475	909.99
0.19121	2434	0.00022642	532	471.05
1.5093	1955	0.001814	1134	3442.7
0.283	3600	0.000294	946	682.51
0.32527	2145	0.00037239	944	808.16
0.70304	2568	0.00072151	1097	1682.8
0.32046	2654	0.00032125	942	790.41
3.5291	3600	0.001808	1286	5706.5
0.23843	3600	0.00024341	919	580.8
0.12058	2800	0.0001266	1004	288.41
0.51238	2182	0.00055475	1009	1242.9
0.79143	3247	0.00068709	1095	1831.2
0.39139	3600	0.00031472	938	862.73
0.21529	2485	0.00023287	1050	510.8
0.15823	3600	0.00037566	404	358.54
0.4697	2132	0.00051956	961	1157.9
0.34576	3600	0.0003248	975	806.68
0.42409	2468	0.00045044	965	1045.4
0.09022	3600	0.00014774	15	216.11
0.1359	3600	0.00025833	525	321.09
0.23854	2416	0.00026826	1004	580.04
0.2201	2663	0.00023311	903	550.18
0.39666	2205	0.0004434	1002	964.83
0.72189	3600	0.00058509	1007	1543.5
0.23064	2409	0.00035519	474	567.29
0.28173	3600	0.00026953	976	671.44
0.138	2497	0.00039173	543	336.08
0.43199	2059	0.00050145	954	1064.7
0.21227	2771	0.00022607	987	517.02
0.17222	3600	0.00023653	408	388.57
0.27012	2190	0.00031653	940	671.71
0.2921	3600	0.00045081	495	696.29
0.20907	3600	0.00023227	438	512.19
0.15094	2457	0.0002068	485	376.38
0.42842	2334	0.00044946	1038	1027.5
0.22172	3132	0.00022206	936	542.21
0.50083	2289	0.00054	1059	1196.8
0.12929	3600	0.00026523	622	312.92
0.24565	2080	0.00031955	1103	561.72
1.0362	1793	0.0013934	1102	2274.7
0.34055	2308	0.00037516	985	833.92
0.42565	3600	0.00039435	997	1000.9
0.12676	3366	0.00021239	450	306.38
1.0731	3600	0.00085266	1060	2278.5
